# Intensity Error [H,H,0] DeltaE [0,0,L] [-H,H,0]
#  shape: 80x50x1x1
3.329806e-05 5.917154e-06 2.449994e+00 2.075000e+01 0.000000e+00 5.000000e+00
2.827722e-05 5.887522e-06 2.449994e+00 2.125000e+01 0.000000e+00 5.000000e+00
2.406888e-05 5.920054e-06 2.449994e+00 2.175000e+01 0.000000e+00 5.000000e+00
2.188790e-05 5.925941e-06 2.449994e+00 2.225000e+01 0.000000e+00 5.000000e+00
2.312735e-05 5.995284e-06 2.449994e+00 2.275000e+01 0.000000e+00 5.000000e+00
2.330334e-05 6.156129e-06 2.449994e+00 2.325000e+01 0.000000e+00 5.000000e+00
2.033851e-05 5.902799e-06 2.449994e+00 2.375000e+01 0.000000e+00 5.000000e+00
1.546323e-05 5.875638e-06 2.449994e+00 2.425000e+01 0.000000e+00 5.000000e+00
1.141071e-05 6.371823e-06 2.449994e+00 2.475000e+01 0.000000e+00 5.000000e+00
4.888300e-03 7.054240e-05 2.549994e+00 2.500000e-01 0.000000e+00 5.000000e+00
3.291826e-03 4.695514e-05 2.549994e+00 7.500000e-01 0.000000e+00 5.000000e+00
1.703154e-03 2.731956e-05 2.549994e+00 1.250000e+00 0.000000e+00 5.000000e+00
4.790985e-04 1.514319e-05 2.549994e+00 1.750000e+00 0.000000e+00 5.000000e+00
1.063718e-04 1.051834e-05 2.549994e+00 2.250000e+00 0.000000e+00 5.000000e+00
6.728910e-05 9.168505e-06 2.549994e+00 2.750000e+00 0.000000e+00 5.000000e+00
5.728003e-05 8.657163e-06 2.549994e+00 3.250000e+00 0.000000e+00 5.000000e+00
4.166422e-05 8.333000e-06 2.549994e+00 3.750000e+00 0.000000e+00 5.000000e+00
3.201203e-05 8.083260e-06 2.549994e+00 4.250000e+00 0.000000e+00 5.000000e+00
3.241365e-05 7.693215e-06 2.549994e+00 4.750000e+00 0.000000e+00 5.000000e+00
3.921870e-05 7.382210e-06 2.549994e+00 5.250000e+00 0.000000e+00 5.000000e+00
4.743944e-05 7.311818e-06 2.549994e+00 5.750000e+00 0.000000e+00 5.000000e+00
4.949579e-05 7.064724e-06 2.549994e+00 6.250000e+00 0.000000e+00 5.000000e+00
3.936406e-05 6.671552e-06 2.549994e+00 6.750000e+00 0.000000e+00 5.000000e+00
2.033739e-05 6.014420e-06 2.549994e+00 7.250000e+00 0.000000e+00 5.000000e+00
8.339111e-06 5.464238e-06 2.549994e+00 7.750000e+00 0.000000e+00 5.000000e+00
8.649226e-06 5.544016e-06 2.549994e+00 8.250000e+00 0.000000e+00 5.000000e+00
1.718248e-05 5.646968e-06 2.549994e+00 8.750000e+00 0.000000e+00 5.000000e+00
2.704478e-05 5.431857e-06 2.549994e+00 9.250000e+00 0.000000e+00 5.000000e+00
3.529288e-05 5.356830e-06 2.549994e+00 9.750000e+00 0.000000e+00 5.000000e+00
4.048109e-05 5.501287e-06 2.549994e+00 1.025000e+01 0.000000e+00 5.000000e+00
3.928804e-05 5.390177e-06 2.549994e+00 1.075000e+01 0.000000e+00 5.000000e+00
3.599280e-05 5.216695e-06 2.549994e+00 1.125000e+01 0.000000e+00 5.000000e+00
3.550392e-05 5.314040e-06 2.549994e+00 1.175000e+01 0.000000e+00 5.000000e+00
4.088613e-05 5.740582e-06 2.549994e+00 1.225000e+01 0.000000e+00 5.000000e+00
4.961275e-05 5.981474e-06 2.549994e+00 1.275000e+01 0.000000e+00 5.000000e+00
6.101254e-05 6.208540e-06 2.549994e+00 1.325000e+01 0.000000e+00 5.000000e+00
6.915421e-05 6.510172e-06 2.549994e+00 1.375000e+01 0.000000e+00 5.000000e+00
6.613268e-05 6.465639e-06 2.549994e+00 1.425000e+01 0.000000e+00 5.000000e+00
5.471722e-05 6.119248e-06 2.549994e+00 1.475000e+01 0.000000e+00 5.000000e+00
3.944890e-05 5.800303e-06 2.549994e+00 1.525000e+01 0.000000e+00 5.000000e+00
2.855444e-05 5.546635e-06 2.549994e+00 1.575000e+01 0.000000e+00 5.000000e+00
2.386045e-05 5.423347e-06 2.549994e+00 1.625000e+01 0.000000e+00 5.000000e+00
2.502101e-05 5.643368e-06 2.549994e+00 1.675000e+01 0.000000e+00 5.000000e+00
2.367084e-05 5.968310e-06 2.549994e+00 1.725000e+01 0.000000e+00 5.000000e+00
2.131960e-05 5.901316e-06 2.549994e+00 1.775000e+01 0.000000e+00 5.000000e+00
1.843629e-05 5.523923e-06 2.549994e+00 1.825000e+01 0.000000e+00 5.000000e+00
2.348985e-05 5.364461e-06 2.549994e+00 1.875000e+01 0.000000e+00 5.000000e+00
3.225326e-05 5.728577e-06 2.549994e+00 1.925000e+01 0.000000e+00 5.000000e+00
3.969792e-05 6.150409e-06 2.549994e+00 1.975000e+01 0.000000e+00 5.000000e+00
4.064133e-05 6.394704e-06 2.549994e+00 2.025000e+01 0.000000e+00 5.000000e+00
3.737940e-05 6.316928e-06 2.549994e+00 2.075000e+01 0.000000e+00 5.000000e+00
2.874805e-05 6.089423e-06 2.549994e+00 2.125000e+01 0.000000e+00 5.000000e+00
1.882971e-05 6.022720e-06 2.549994e+00 2.175000e+01 0.000000e+00 5.000000e+00
1.136392e-05 5.893825e-06 2.549994e+00 2.225000e+01 0.000000e+00 5.000000e+00
9.882493e-06 5.768255e-06 2.549994e+00 2.275000e+01 0.000000e+00 5.000000e+00
9.463634e-06 5.859217e-06 2.549994e+00 2.325000e+01 0.000000e+00 5.000000e+00
9.160328e-06 5.660381e-06 2.549994e+00 2.375000e+01 0.000000e+00 5.000000e+00
7.946052e-06 5.663299e-06 2.549994e+00 2.425000e+01 0.000000e+00 5.000000e+00
8.217921e-06 6.354698e-06 2.549994e+00 2.475000e+01 0.000000e+00 5.000000e+00
5.325733e-03 6.877900e-05 2.649994e+00 2.500000e-01 0.000000e+00 5.000000e+00
3.705863e-03 4.801084e-05 2.649994e+00 7.500000e-01 0.000000e+00 5.000000e+00
1.991454e-03 2.913939e-05 2.649994e+00 1.250000e+00 0.000000e+00 5.000000e+00
6.203904e-04 1.596526e-05 2.649994e+00 1.750000e+00 0.000000e+00 5.000000e+00
1.358461e-04 1.055650e-05 2.649994e+00 2.250000e+00 0.000000e+00 5.000000e+00
8.430900e-05 9.281430e-06 2.649994e+00 2.750000e+00 0.000000e+00 5.000000e+00
6.663889e-05 8.559917e-06 2.649994e+00 3.250000e+00 0.000000e+00 5.000000e+00
4.683555e-05 8.146609e-06 2.649994e+00 3.750000e+00 0.000000e+00 5.000000e+00
3.461122e-05 8.039465e-06 2.649994e+00 4.250000e+00 0.000000e+00 5.000000e+00
3.488680e-05 7.714420e-06 2.649994e+00 4.750000e+00 0.000000e+00 5.000000e+00
3.727278e-05 7.144372e-06 2.649994e+00 5.250000e+00 0.000000e+00 5.000000e+00
4.004402e-05 6.964667e-06 2.649994e+00 5.750000e+00 0.000000e+00 5.000000e+00
3.873395e-05 6.816268e-06 2.649994e+00 6.250000e+00 0.000000e+00 5.000000e+00
3.267498e-05 6.400339e-06 2.649994e+00 6.750000e+00 0.000000e+00 5.000000e+00
2.222435e-05 5.780401e-06 2.649994e+00 7.250000e+00 0.000000e+00 5.000000e+00
1.817457e-05 5.660879e-06 2.649994e+00 7.750000e+00 0.000000e+00 5.000000e+00
1.977831e-05 6.016040e-06 2.649994e+00 8.250000e+00 0.000000e+00 5.000000e+00
2.442546e-05 6.042999e-06 2.649994e+00 8.750000e+00 0.000000e+00 5.000000e+00
2.895543e-05 5.771397e-06 2.649994e+00 9.250000e+00 0.000000e+00 5.000000e+00
3.487148e-05 5.577665e-06 2.649994e+00 9.750000e+00 0.000000e+00 5.000000e+00
3.911698e-05 5.665465e-06 2.649994e+00 1.025000e+01 0.000000e+00 5.000000e+00
3.820173e-05 5.670020e-06 2.649994e+00 1.075000e+01 0.000000e+00 5.000000e+00
3.476636e-05 5.462672e-06 2.649994e+00 1.125000e+01 0.000000e+00 5.000000e+00
3.282952e-05 5.334454e-06 2.649994e+00 1.175000e+01 0.000000e+00 5.000000e+00
3.522853e-05 5.547350e-06 2.649994e+00 1.225000e+01 0.000000e+00 5.000000e+00
4.015582e-05 5.922329e-06 2.649994e+00 1.275000e+01 0.000000e+00 5.000000e+00
4.725483e-05 6.263471e-06 2.649994e+00 1.325000e+01 0.000000e+00 5.000000e+00
5.465244e-05 6.369905e-06 2.649994e+00 1.375000e+01 0.000000e+00 5.000000e+00
5.599396e-05 6.377238e-06 2.649994e+00 1.425000e+01 0.000000e+00 5.000000e+00
5.015874e-05 6.312982e-06 2.649994e+00 1.475000e+01 0.000000e+00 5.000000e+00
3.992869e-05 6.025970e-06 2.649994e+00 1.525000e+01 0.000000e+00 5.000000e+00
3.156792e-05 5.747058e-06 2.649994e+00 1.575000e+01 0.000000e+00 5.000000e+00
2.679853e-05 5.688054e-06 2.649994e+00 1.625000e+01 0.000000e+00 5.000000e+00
2.570662e-05 5.823352e-06 2.649994e+00 1.675000e+01 0.000000e+00 5.000000e+00
1.970409e-05 6.011323e-06 2.649994e+00 1.725000e+01 0.000000e+00 5.000000e+00
1.430012e-05 5.967000e-06 2.649994e+00 1.775000e+01 0.000000e+00 5.000000e+00
1.282078e-05 5.689039e-06 2.649994e+00 1.825000e+01 0.000000e+00 5.000000e+00
2.152964e-05 5.707049e-06 2.649994e+00 1.875000e+01 0.000000e+00 5.000000e+00
3.140139e-05 6.274579e-06 2.649994e+00 1.925000e+01 0.000000e+00 5.000000e+00
3.790657e-05 6.665368e-06 2.649994e+00 1.975000e+01 0.000000e+00 5.000000e+00
3.738900e-05 6.692414e-06 2.649994e+00 2.025000e+01 0.000000e+00 5.000000e+00
3.255198e-05 6.523238e-06 2.649994e+00 2.075000e+01 0.000000e+00 5.000000e+00
2.186958e-05 6.285422e-06 2.649994e+00 2.125000e+01 0.000000e+00 5.000000e+00
9.154758e-06 6.067181e-06 2.649994e+00 2.175000e+01 0.000000e+00 5.000000e+00
-3.587279e-07 5.664028e-06 2.649994e+00 2.225000e+01 0.000000e+00 5.000000e+00
-1.882518e-06 5.249742e-06 2.649994e+00 2.275000e+01 0.000000e+00 5.000000e+00
-1.129635e-06 5.310776e-06 2.649994e+00 2.325000e+01 0.000000e+00 5.000000e+00
6.432321e-07 5.292266e-06 2.649994e+00 2.375000e+01 0.000000e+00 5.000000e+00
1.695338e-06 5.460504e-06 2.649994e+00 2.425000e+01 0.000000e+00 5.000000e+00
3.894632e-06 6.276297e-06 2.649994e+00 2.475000e+01 0.000000e+00 5.000000e+00
1.846351e-02 9.312004e-05 2.749994e+00 2.500000e-01 0.000000e+00 5.000000e+00
1.297840e-02 6.586444e-05 2.749994e+00 7.500000e-01 0.000000e+00 5.000000e+00
6.968138e-03 3.961838e-05 2.749994e+00 1.250000e+00 0.000000e+00 5.000000e+00
2.098021e-03 1.981680e-05 2.749994e+00 1.750000e+00 0.000000e+00 5.000000e+00
2.689028e-04 1.084808e-05 2.749994e+00 2.250000e+00 0.000000e+00 5.000000e+00
1.010264e-04 9.073166e-06 2.749994e+00 2.750000e+00 0.000000e+00 5.000000e+00
7.287552e-05 8.400160e-06 2.749994e+00 3.250000e+00 0.000000e+00 5.000000e+00
4.835862e-05 7.962713e-06 2.749994e+00 3.750000e+00 0.000000e+00 5.000000e+00
3.292841e-05 7.618449e-06 2.749994e+00 4.250000e+00 0.000000e+00 5.000000e+00
3.026287e-05 7.143604e-06 2.749994e+00 4.750000e+00 0.000000e+00 5.000000e+00
2.839559e-05 6.497377e-06 2.749994e+00 5.250000e+00 0.000000e+00 5.000000e+00
2.713190e-05 6.332509e-06 2.749994e+00 5.750000e+00 0.000000e+00 5.000000e+00
2.397665e-05 6.199302e-06 2.749994e+00 6.250000e+00 0.000000e+00 5.000000e+00
2.260895e-05 5.841487e-06 2.749994e+00 6.750000e+00 0.000000e+00 5.000000e+00
2.279749e-05 5.584820e-06 2.749994e+00 7.250000e+00 0.000000e+00 5.000000e+00
2.849349e-05 5.956306e-06 2.749994e+00 7.750000e+00 0.000000e+00 5.000000e+00
3.157131e-05 6.389088e-06 2.749994e+00 8.250000e+00 0.000000e+00 5.000000e+00
2.978109e-05 6.100685e-06 2.749994e+00 8.750000e+00 0.000000e+00 5.000000e+00
2.765563e-05 5.628254e-06 2.749994e+00 9.250000e+00 0.000000e+00 5.000000e+00
3.152644e-05 5.423624e-06 2.749994e+00 9.750000e+00 0.000000e+00 5.000000e+00
3.729305e-05 5.675178e-06 2.749994e+00 1.025000e+01 0.000000e+00 5.000000e+00
3.992814e-05 5.849189e-06 2.749994e+00 1.075000e+01 0.000000e+00 5.000000e+00
4.070193e-05 5.685240e-06 2.749994e+00 1.125000e+01 0.000000e+00 5.000000e+00
4.109934e-05 5.533066e-06 2.749994e+00 1.175000e+01 0.000000e+00 5.000000e+00
4.128361e-05 5.601713e-06 2.749994e+00 1.225000e+01 0.000000e+00 5.000000e+00
3.917535e-05 5.920708e-06 2.749994e+00 1.275000e+01 0.000000e+00 5.000000e+00
3.789835e-05 6.223418e-06 2.749994e+00 1.325000e+01 0.000000e+00 5.000000e+00
4.068658e-05 6.164565e-06 2.749994e+00 1.375000e+01 0.000000e+00 5.000000e+00
4.408618e-05 6.209840e-06 2.749994e+00 1.425000e+01 0.000000e+00 5.000000e+00
4.323347e-05 6.382015e-06 2.749994e+00 1.475000e+01 0.000000e+00 5.000000e+00
3.955989e-05 6.227335e-06 2.749994e+00 1.525000e+01 0.000000e+00 5.000000e+00
3.511413e-05 6.113532e-06 2.749994e+00 1.575000e+01 0.000000e+00 5.000000e+00
2.992274e-05 6.269323e-06 2.749994e+00 1.625000e+01 0.000000e+00 5.000000e+00
2.375189e-05 6.219057e-06 2.749994e+00 1.675000e+01 0.000000e+00 5.000000e+00
1.351065e-05 6.163453e-06 2.749994e+00 1.725000e+01 0.000000e+00 5.000000e+00
8.814746e-06 6.186223e-06 2.749994e+00 1.775000e+01 0.000000e+00 5.000000e+00
1.457721e-05 6.222597e-06 2.749994e+00 1.825000e+01 0.000000e+00 5.000000e+00
2.824832e-05 6.455430e-06 2.749994e+00 1.875000e+01 0.000000e+00 5.000000e+00
3.633144e-05 6.813504e-06 2.749994e+00 1.925000e+01 0.000000e+00 5.000000e+00
3.804671e-05 6.759654e-06 2.749994e+00 1.975000e+01 0.000000e+00 5.000000e+00
3.426063e-05 6.501193e-06 2.749994e+00 2.025000e+01 0.000000e+00 5.000000e+00
2.782508e-05 6.300591e-06 2.749994e+00 2.075000e+01 0.000000e+00 5.000000e+00
1.783796e-05 6.102647e-06 2.749994e+00 2.125000e+01 0.000000e+00 5.000000e+00
6.700819e-06 5.925656e-06 2.749994e+00 2.175000e+01 0.000000e+00 5.000000e+00
-2.146261e-06 5.623161e-06 2.749994e+00 2.225000e+01 0.000000e+00 5.000000e+00
-4.263217e-06 5.300482e-06 2.749994e+00 2.275000e+01 0.000000e+00 5.000000e+00
-4.466894e-06 5.292300e-06 2.749994e+00 2.325000e+01 0.000000e+00 5.000000e+00
-2.855125e-06 5.146595e-06 2.749994e+00 2.375000e+01 0.000000e+00 5.000000e+00
-1.337831e-06 5.237698e-06 2.749994e+00 2.425000e+01 0.000000e+00 5.000000e+00
6.399567e-07 5.979644e-06 2.749994e+00 2.475000e+01 0.000000e+00 5.000000e+00
5.123658e-02 1.808127e-04 2.849993e+00 2.500000e-01 0.000000e+00 5.000000e+00
3.557466e-02 1.254753e-04 2.849993e+00 7.500000e-01 0.000000e+00 5.000000e+00
1.880372e-02 7.298387e-05 2.849993e+00 1.250000e+00 0.000000e+00 5.000000e+00
5.438720e-03 3.308275e-05 2.849993e+00 1.750000e+00 0.000000e+00 5.000000e+00
5.973451e-04 1.320113e-05 2.849993e+00 2.250000e+00 0.000000e+00 5.000000e+00
1.174902e-04 9.223345e-06 2.849993e+00 2.750000e+00 0.000000e+00 5.000000e+00
7.343517e-05 8.231828e-06 2.849993e+00 3.250000e+00 0.000000e+00 5.000000e+00
4.399549e-05 7.512502e-06 2.849993e+00 3.750000e+00 0.000000e+00 5.000000e+00
2.720261e-05 6.907367e-06 2.849993e+00 4.250000e+00 0.000000e+00 5.000000e+00
2.231330e-05 6.409357e-06 2.849993e+00 4.750000e+00 0.000000e+00 5.000000e+00
1.832437e-05 5.952638e-06 2.849993e+00 5.250000e+00 0.000000e+00 5.000000e+00
1.564427e-05 5.813747e-06 2.849993e+00 5.750000e+00 0.000000e+00 5.000000e+00
1.488093e-05 5.703514e-06 2.849993e+00 6.250000e+00 0.000000e+00 5.000000e+00
1.907596e-05 5.608439e-06 2.849993e+00 6.750000e+00 0.000000e+00 5.000000e+00
2.688452e-05 5.641302e-06 2.849993e+00 7.250000e+00 0.000000e+00 5.000000e+00
3.674948e-05 6.162503e-06 2.849993e+00 7.750000e+00 0.000000e+00 5.000000e+00
3.873440e-05 6.608340e-06 2.849993e+00 8.250000e+00 0.000000e+00 5.000000e+00
3.203216e-05 6.174095e-06 2.849993e+00 8.750000e+00 0.000000e+00 5.000000e+00
2.666797e-05 5.557902e-06 2.849993e+00 9.250000e+00 0.000000e+00 5.000000e+00
3.043620e-05 5.493740e-06 2.849993e+00 9.750000e+00 0.000000e+00 5.000000e+00
3.876978e-05 6.001555e-06 2.849993e+00 1.025000e+01 0.000000e+00 5.000000e+00
4.641838e-05 6.277323e-06 2.849993e+00 1.075000e+01 0.000000e+00 5.000000e+00
5.415346e-05 6.284997e-06 2.849993e+00 1.125000e+01 0.000000e+00 5.000000e+00
5.934589e-05 6.329151e-06 2.849993e+00 1.175000e+01 0.000000e+00 5.000000e+00
5.738300e-05 6.275830e-06 2.849993e+00 1.225000e+01 0.000000e+00 5.000000e+00
4.678177e-05 6.189304e-06 2.849993e+00 1.275000e+01 0.000000e+00 5.000000e+00
3.745926e-05 6.172051e-06 2.849993e+00 1.325000e+01 0.000000e+00 5.000000e+00
3.605844e-05 6.065919e-06 2.849993e+00 1.375000e+01 0.000000e+00 5.000000e+00
4.069948e-05 6.260913e-06 2.849993e+00 1.425000e+01 0.000000e+00 5.000000e+00
4.201722e-05 6.528322e-06 2.849993e+00 1.475000e+01 0.000000e+00 5.000000e+00
4.158544e-05 6.470187e-06 2.849993e+00 1.525000e+01 0.000000e+00 5.000000e+00
3.777021e-05 6.483121e-06 2.849993e+00 1.575000e+01 0.000000e+00 5.000000e+00
3.082942e-05 6.733528e-06 2.849993e+00 1.625000e+01 0.000000e+00 5.000000e+00
1.969493e-05 6.518230e-06 2.849993e+00 1.675000e+01 0.000000e+00 5.000000e+00
8.444870e-06 6.333254e-06 2.849993e+00 1.725000e+01 0.000000e+00 5.000000e+00
7.092932e-06 6.590976e-06 2.849993e+00 1.775000e+01 0.000000e+00 5.000000e+00
1.942695e-05 6.879709e-06 2.849993e+00 1.825000e+01 0.000000e+00 5.000000e+00
3.337781e-05 6.957512e-06 2.849993e+00 1.875000e+01 0.000000e+00 5.000000e+00
3.640234e-05 6.874626e-06 2.849993e+00 1.925000e+01 0.000000e+00 5.000000e+00
3.282373e-05 6.428584e-06 2.849993e+00 1.975000e+01 0.000000e+00 5.000000e+00
2.817653e-05 6.137527e-06 2.849993e+00 2.025000e+01 0.000000e+00 5.000000e+00
2.304585e-05 6.051932e-06 2.849993e+00 2.075000e+01 0.000000e+00 5.000000e+00
1.685789e-05 5.982550e-06 2.849993e+00 2.125000e+01 0.000000e+00 5.000000e+00
1.098452e-05 5.962891e-06 2.849993e+00 2.175000e+01 0.000000e+00 5.000000e+00
5.165164e-06 5.798507e-06 2.849993e+00 2.225000e+01 0.000000e+00 5.000000e+00
1.992948e-06 5.473193e-06 2.849993e+00 2.275000e+01 0.000000e+00 5.000000e+00
-6.187928e-07 5.340392e-06 2.849993e+00 2.325000e+01 0.000000e+00 5.000000e+00
-5.034631e-07 5.139755e-06 2.849993e+00 2.375000e+01 0.000000e+00 5.000000e+00
6.805137e-07 5.246054e-06 2.849993e+00 2.425000e+01 0.000000e+00 5.000000e+00
1.867596e-06 5.963805e-06 2.849993e+00 2.475000e+01 0.000000e+00 5.000000e+00
8.245935e-02 2.642987e-04 2.949993e+00 2.500000e-01 0.000000e+00 5.000000e+00
5.706046e-02 1.818477e-04 2.949993e+00 7.500000e-01 0.000000e+00 5.000000e+00
3.001041e-02 1.047511e-04 2.949993e+00 1.250000e+00 0.000000e+00 5.000000e+00
8.563549e-03 4.647425e-05 2.949993e+00 1.750000e+00 0.000000e+00 5.000000e+00
9.325755e-04 1.609297e-05 2.949993e+00 2.250000e+00 0.000000e+00 5.000000e+00
1.234890e-04 9.383164e-06 2.949993e+00 2.750000e+00 0.000000e+00 5.000000e+00
7.134791e-05 8.055851e-06 2.949993e+00 3.250000e+00 0.000000e+00 5.000000e+00
4.383566e-05 7.211982e-06 2.949993e+00 3.750000e+00 0.000000e+00 5.000000e+00
2.963260e-05 6.638992e-06 2.949993e+00 4.250000e+00 0.000000e+00 5.000000e+00
2.284845e-05 6.230902e-06 2.949993e+00 4.750000e+00 0.000000e+00 5.000000e+00
1.687685e-05 5.821378e-06 2.949993e+00 5.250000e+00 0.000000e+00 5.000000e+00
1.259023e-05 5.645832e-06 2.949993e+00 5.750000e+00 0.000000e+00 5.000000e+00
1.431674e-05 5.784887e-06 2.949993e+00 6.250000e+00 0.000000e+00 5.000000e+00
2.040695e-05 5.908403e-06 2.949993e+00 6.750000e+00 0.000000e+00 5.000000e+00
2.967903e-05 5.729284e-06 2.949993e+00 7.250000e+00 0.000000e+00 5.000000e+00
3.799570e-05 5.989994e-06 2.949993e+00 7.750000e+00 0.000000e+00 5.000000e+00
3.900627e-05 6.464038e-06 2.949993e+00 8.250000e+00 0.000000e+00 5.000000e+00
3.249220e-05 6.240270e-06 2.949993e+00 8.750000e+00 0.000000e+00 5.000000e+00
2.812690e-05 5.911674e-06 2.949993e+00 9.250000e+00 0.000000e+00 5.000000e+00
3.267873e-05 6.058657e-06 2.949993e+00 9.750000e+00 0.000000e+00 5.000000e+00
4.253231e-05 6.478613e-06 2.949993e+00 1.025000e+01 0.000000e+00 5.000000e+00
5.344538e-05 6.738928e-06 2.949993e+00 1.075000e+01 0.000000e+00 5.000000e+00
6.516984e-05 6.946439e-06 2.949993e+00 1.125000e+01 0.000000e+00 5.000000e+00
7.347891e-05 7.176460e-06 2.949993e+00 1.175000e+01 0.000000e+00 5.000000e+00
7.009460e-05 7.090919e-06 2.949993e+00 1.225000e+01 0.000000e+00 5.000000e+00
5.463732e-05 6.743591e-06 2.949993e+00 1.275000e+01 0.000000e+00 5.000000e+00
4.152025e-05 6.435725e-06 2.949993e+00 1.325000e+01 0.000000e+00 5.000000e+00
3.918863e-05 6.432131e-06 2.949993e+00 1.375000e+01 0.000000e+00 5.000000e+00
4.600765e-05 6.886411e-06 2.949993e+00 1.425000e+01 0.000000e+00 5.000000e+00
4.924759e-05 7.180685e-06 2.949993e+00 1.475000e+01 0.000000e+00 5.000000e+00
4.915505e-05 7.139896e-06 2.949993e+00 1.525000e+01 0.000000e+00 5.000000e+00
4.127132e-05 6.863725e-06 2.949993e+00 1.575000e+01 0.000000e+00 5.000000e+00
2.898653e-05 6.743953e-06 2.949993e+00 1.625000e+01 0.000000e+00 5.000000e+00
1.323237e-05 6.460836e-06 2.949993e+00 1.675000e+01 0.000000e+00 5.000000e+00
4.479728e-06 6.329242e-06 2.949993e+00 1.725000e+01 0.000000e+00 5.000000e+00
7.413636e-06 6.804478e-06 2.949993e+00 1.775000e+01 0.000000e+00 5.000000e+00
2.093873e-05 7.251803e-06 2.949993e+00 1.825000e+01 0.000000e+00 5.000000e+00
2.918496e-05 7.102838e-06 2.949993e+00 1.875000e+01 0.000000e+00 5.000000e+00
2.784413e-05 6.688325e-06 2.949993e+00 1.925000e+01 0.000000e+00 5.000000e+00
2.340139e-05 6.119492e-06 2.949993e+00 1.975000e+01 0.000000e+00 5.000000e+00
2.128784e-05 5.900939e-06 2.949993e+00 2.025000e+01 0.000000e+00 5.000000e+00
1.838101e-05 5.869354e-06 2.949993e+00 2.075000e+01 0.000000e+00 5.000000e+00
1.571524e-05 5.860804e-06 2.949993e+00 2.125000e+01 0.000000e+00 5.000000e+00
1.465785e-05 5.864604e-06 2.949993e+00 2.175000e+01 0.000000e+00 5.000000e+00
1.099157e-05 5.700132e-06 2.949993e+00 2.225000e+01 0.000000e+00 5.000000e+00
5.572380e-06 5.292658e-06 2.949993e+00 2.275000e+01 0.000000e+00 5.000000e+00
5.860979e-07 5.028806e-06 2.949993e+00 2.325000e+01 0.000000e+00 5.000000e+00
1.349089e-06 4.970969e-06 2.949993e+00 2.375000e+01 0.000000e+00 5.000000e+00
4.967446e-06 5.316310e-06 2.949993e+00 2.425000e+01 0.000000e+00 5.000000e+00
8.107859e-06 6.129164e-06 2.949993e+00 2.475000e+01 0.000000e+00 5.000000e+00
8.467290e-02 2.684188e-04 3.049993e+00 2.500000e-01 0.000000e+00 5.000000e+00
5.855454e-02 1.837890e-04 3.049993e+00 7.500000e-01 0.000000e+00 5.000000e+00
3.081197e-02 1.060231e-04 3.049993e+00 1.250000e+00 0.000000e+00 5.000000e+00
8.784093e-03 4.767612e-05 3.049993e+00 1.750000e+00 0.000000e+00 5.000000e+00
1.000474e-03 1.654524e-05 3.049993e+00 2.250000e+00 0.000000e+00 5.000000e+00
1.089243e-04 8.940129e-06 3.049993e+00 2.750000e+00 0.000000e+00 5.000000e+00
6.143495e-05 7.750647e-06 3.049993e+00 3.250000e+00 0.000000e+00 5.000000e+00
4.367242e-05 7.214420e-06 3.049993e+00 3.750000e+00 0.000000e+00 5.000000e+00
3.656229e-05 6.929343e-06 3.049993e+00 4.250000e+00 0.000000e+00 5.000000e+00
2.960651e-05 6.553784e-06 3.049993e+00 4.750000e+00 0.000000e+00 5.000000e+00
2.018086e-05 5.965205e-06 3.049993e+00 5.250000e+00 0.000000e+00 5.000000e+00
1.117119e-05 5.592782e-06 3.049993e+00 5.750000e+00 0.000000e+00 5.000000e+00
1.140590e-05 5.806613e-06 3.049993e+00 6.250000e+00 0.000000e+00 5.000000e+00
1.736981e-05 5.988642e-06 3.049993e+00 6.750000e+00 0.000000e+00 5.000000e+00
2.788916e-05 5.819446e-06 3.049993e+00 7.250000e+00 0.000000e+00 5.000000e+00
3.445617e-05 5.943470e-06 3.049993e+00 7.750000e+00 0.000000e+00 5.000000e+00
3.478808e-05 6.283608e-06 3.049993e+00 8.250000e+00 0.000000e+00 5.000000e+00
2.958225e-05 6.084185e-06 3.049993e+00 8.750000e+00 0.000000e+00 5.000000e+00
2.652268e-05 5.942279e-06 3.049993e+00 9.250000e+00 0.000000e+00 5.000000e+00
3.090968e-05 6.281024e-06 3.049993e+00 9.750000e+00 0.000000e+00 5.000000e+00
3.936405e-05 6.699619e-06 3.049993e+00 1.025000e+01 0.000000e+00 5.000000e+00
4.980701e-05 6.902788e-06 3.049993e+00 1.075000e+01 0.000000e+00 5.000000e+00
6.186359e-05 7.010660e-06 3.049993e+00 1.125000e+01 0.000000e+00 5.000000e+00
7.165323e-05 7.192512e-06 3.049993e+00 1.175000e+01 0.000000e+00 5.000000e+00
6.981625e-05 7.278362e-06 3.049993e+00 1.225000e+01 0.000000e+00 5.000000e+00
5.708645e-05 7.184165e-06 3.049993e+00 1.275000e+01 0.000000e+00 5.000000e+00
4.596832e-05 7.010419e-06 3.049993e+00 1.325000e+01 0.000000e+00 5.000000e+00
4.550107e-05 7.072013e-06 3.049993e+00 1.375000e+01 0.000000e+00 5.000000e+00
5.263336e-05 7.559485e-06 3.049993e+00 1.425000e+01 0.000000e+00 5.000000e+00
5.541019e-05 7.847939e-06 3.049993e+00 1.475000e+01 0.000000e+00 5.000000e+00
5.396968e-05 7.927893e-06 3.049993e+00 1.525000e+01 0.000000e+00 5.000000e+00
