# Intensity Error [H,H,H] DeltaE [L,L,-2L] [-H,H,0]
#  shape: 40x50x1x1
1.560293e-04 1.651856e-05 3.749998e+00 4.750000e+00 0.000000e+00 6.000000e+00
1.421287e-04 1.601037e-05 3.749998e+00 5.250000e+00 0.000000e+00 6.000000e+00
1.191721e-04 1.507042e-05 3.749998e+00 5.750000e+00 0.000000e+00 6.000000e+00
1.012627e-04 1.423264e-05 3.749998e+00 6.250000e+00 0.000000e+00 6.000000e+00
9.915976e-05 1.387156e-05 3.749998e+00 6.750000e+00 0.000000e+00 6.000000e+00
1.081343e-04 1.377372e-05 3.749998e+00 7.250000e+00 0.000000e+00 6.000000e+00
1.145608e-04 1.393031e-05 3.749998e+00 7.750000e+00 0.000000e+00 6.000000e+00
1.060392e-04 1.361337e-05 3.749998e+00 8.250000e+00 0.000000e+00 6.000000e+00
9.126727e-05 1.285032e-05 3.749998e+00 8.750000e+00 0.000000e+00 6.000000e+00
8.256728e-05 1.244008e-05 3.749998e+00 9.250000e+00 0.000000e+00 6.000000e+00
8.677024e-05 1.250058e-05 3.749998e+00 9.750000e+00 0.000000e+00 6.000000e+00
8.802845e-05 1.263581e-05 3.749998e+00 1.025000e+01 0.000000e+00 6.000000e+00
8.275138e-05 1.237916e-05 3.749998e+00 1.075000e+01 0.000000e+00 6.000000e+00
7.874825e-05 1.202325e-05 3.749998e+00 1.125000e+01 0.000000e+00 6.000000e+00
8.276638e-05 1.231271e-05 3.749998e+00 1.175000e+01 0.000000e+00 6.000000e+00
9.064109e-05 1.282182e-05 3.749998e+00 1.225000e+01 0.000000e+00 6.000000e+00
9.296163e-05 1.351358e-05 3.749998e+00 1.275000e+01 0.000000e+00 6.000000e+00
9.433589e-05 1.405899e-05 3.749998e+00 1.325000e+01 0.000000e+00 6.000000e+00
9.923858e-05 1.408578e-05 3.749998e+00 1.375000e+01 0.000000e+00 6.000000e+00
1.088315e-04 1.414686e-05 3.749998e+00 1.425000e+01 0.000000e+00 6.000000e+00
1.162341e-04 1.408053e-05 3.749998e+00 1.475000e+01 0.000000e+00 6.000000e+00
1.187340e-04 1.380737e-05 3.749998e+00 1.525000e+01 0.000000e+00 6.000000e+00
1.021706e-04 1.341468e-05 3.749998e+00 1.575000e+01 0.000000e+00 6.000000e+00
8.170270e-05 1.256728e-05 3.749998e+00 1.625000e+01 0.000000e+00 6.000000e+00
6.973804e-05 1.182925e-05 3.749998e+00 1.675000e+01 0.000000e+00 6.000000e+00
7.173884e-05 1.158255e-05 3.749998e+00 1.725000e+01 0.000000e+00 6.000000e+00
6.960677e-05 1.140649e-05 3.749998e+00 1.775000e+01 0.000000e+00 6.000000e+00
5.690586e-05 1.093936e-05 3.749998e+00 1.825000e+01 0.000000e+00 6.000000e+00
3.788570e-05 1.029333e-05 3.749998e+00 1.875000e+01 0.000000e+00 6.000000e+00
3.299104e-05 9.759467e-06 3.749998e+00 1.925000e+01 0.000000e+00 6.000000e+00
3.857401e-05 9.710938e-06 3.749998e+00 1.975000e+01 0.000000e+00 6.000000e+00
4.742188e-05 1.000412e-05 3.749998e+00 2.025000e+01 0.000000e+00 6.000000e+00
4.965502e-05 1.014266e-05 3.749998e+00 2.075000e+01 0.000000e+00 6.000000e+00
4.595436e-05 1.044667e-05 3.749998e+00 2.125000e+01 0.000000e+00 6.000000e+00
3.680953e-05 1.072472e-05 3.749998e+00 2.175000e+01 0.000000e+00 6.000000e+00
3.368120e-05 1.126268e-05 3.749998e+00 2.225000e+01 0.000000e+00 6.000000e+00
3.859590e-05 1.277215e-05 3.749998e+00 2.275000e+01 0.000000e+00 6.000000e+00
5.393781e-05 1.603280e-05 3.749998e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 3.749998e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 3.749998e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 3.749998e+00 2.475000e+01 0.000000e+00 6.000000e+00
2.349524e-01 5.297940e-04 3.849998e+00 2.500000e-01 0.000000e+00 6.000000e+00
1.618487e-01 3.585331e-04 3.849998e+00 7.500000e-01 0.000000e+00 6.000000e+00
8.562286e-02 2.080452e-04 3.849998e+00 1.250000e+00 0.000000e+00 6.000000e+00
2.521192e-02 9.801244e-05 3.849998e+00 1.750000e+00 0.000000e+00 6.000000e+00
3.616623e-03 3.860033e-05 3.849998e+00 2.250000e+00 0.000000e+00 6.000000e+00
5.750580e-04 2.317581e-05 3.849998e+00 2.750000e+00 0.000000e+00 6.000000e+00
3.927871e-04 2.054685e-05 3.849998e+00 3.250000e+00 0.000000e+00 6.000000e+00
2.987413e-04 1.889522e-05 3.849998e+00 3.750000e+00 0.000000e+00 6.000000e+00
2.456394e-04 1.798101e-05 3.849998e+00 4.250000e+00 0.000000e+00 6.000000e+00
2.086955e-04 1.715206e-05 3.849998e+00 4.750000e+00 0.000000e+00 6.000000e+00
1.731929e-04 1.616428e-05 3.849998e+00 5.250000e+00 0.000000e+00 6.000000e+00
1.314459e-04 1.502444e-05 3.849998e+00 5.750000e+00 0.000000e+00 6.000000e+00
9.622719e-05 1.403184e-05 3.849998e+00 6.250000e+00 0.000000e+00 6.000000e+00
8.111521e-05 1.344173e-05 3.849998e+00 6.750000e+00 0.000000e+00 6.000000e+00
8.896927e-05 1.337123e-05 3.849998e+00 7.250000e+00 0.000000e+00 6.000000e+00
1.037926e-04 1.366420e-05 3.849998e+00 7.750000e+00 0.000000e+00 6.000000e+00
1.085925e-04 1.337180e-05 3.849998e+00 8.250000e+00 0.000000e+00 6.000000e+00
1.015548e-04 1.267861e-05 3.849998e+00 8.750000e+00 0.000000e+00 6.000000e+00
9.147021e-05 1.252472e-05 3.849998e+00 9.250000e+00 0.000000e+00 6.000000e+00
8.549143e-05 1.255851e-05 3.849998e+00 9.750000e+00 0.000000e+00 6.000000e+00
7.808802e-05 1.232994e-05 3.849998e+00 1.025000e+01 0.000000e+00 6.000000e+00
7.179999e-05 1.204294e-05 3.849998e+00 1.075000e+01 0.000000e+00 6.000000e+00
7.339533e-05 1.212574e-05 3.849998e+00 1.125000e+01 0.000000e+00 6.000000e+00
8.070584e-05 1.271845e-05 3.849998e+00 1.175000e+01 0.000000e+00 6.000000e+00
8.737198e-05 1.302125e-05 3.849998e+00 1.225000e+01 0.000000e+00 6.000000e+00
8.544997e-05 1.313090e-05 3.849998e+00 1.275000e+01 0.000000e+00 6.000000e+00
8.274816e-05 1.317619e-05 3.849998e+00 1.325000e+01 0.000000e+00 6.000000e+00
8.631737e-05 1.317949e-05 3.849998e+00 1.375000e+01 0.000000e+00 6.000000e+00
9.750630e-05 1.330948e-05 3.849998e+00 1.425000e+01 0.000000e+00 6.000000e+00
1.092385e-04 1.315205e-05 3.849998e+00 1.475000e+01 0.000000e+00 6.000000e+00
1.146216e-04 1.295661e-05 3.849998e+00 1.525000e+01 0.000000e+00 6.000000e+00
1.015205e-04 1.267026e-05 3.849998e+00 1.575000e+01 0.000000e+00 6.000000e+00
8.252775e-05 1.184612e-05 3.849998e+00 1.625000e+01 0.000000e+00 6.000000e+00
6.676301e-05 1.115749e-05 3.849998e+00 1.675000e+01 0.000000e+00 6.000000e+00
6.505680e-05 1.102496e-05 3.849998e+00 1.725000e+01 0.000000e+00 6.000000e+00
6.193304e-05 1.105936e-05 3.849998e+00 1.775000e+01 0.000000e+00 6.000000e+00
5.218173e-05 1.103467e-05 3.849998e+00 1.825000e+01 0.000000e+00 6.000000e+00
3.233325e-05 1.071397e-05 3.849998e+00 1.875000e+01 0.000000e+00 6.000000e+00
2.266281e-05 1.029238e-05 3.849998e+00 1.925000e+01 0.000000e+00 6.000000e+00
2.263650e-05 9.850448e-06 3.849998e+00 1.975000e+01 0.000000e+00 6.000000e+00
3.418504e-05 9.844033e-06 3.849998e+00 2.025000e+01 0.000000e+00 6.000000e+00
4.525791e-05 1.018152e-05 3.849998e+00 2.075000e+01 0.000000e+00 6.000000e+00
5.470243e-05 1.088767e-05 3.849998e+00 2.125000e+01 0.000000e+00 6.000000e+00
5.469472e-05 1.194736e-05 3.849998e+00 2.175000e+01 0.000000e+00 6.000000e+00
5.196522e-05 1.335593e-05 3.849998e+00 2.225000e+01 0.000000e+00 6.000000e+00
4.915880e-05 1.536066e-05 3.849998e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 3.849998e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 3.849998e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 3.849998e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 3.849998e+00 2.475000e+01 0.000000e+00 6.000000e+00
3.990155e-01 8.078223e-04 3.949998e+00 2.500000e-01 0.000000e+00 6.000000e+00
2.772691e-01 5.536650e-04 3.949998e+00 7.500000e-01 0.000000e+00 6.000000e+00
1.480640e-01 3.242719e-04 3.949998e+00 1.250000e+00 0.000000e+00 6.000000e+00
4.436114e-02 1.512716e-04 3.949998e+00 1.750000e+00 0.000000e+00 6.000000e+00
6.130130e-03 5.455268e-05 3.949998e+00 2.250000e+00 0.000000e+00 6.000000e+00
8.462864e-04 2.783802e-05 3.949998e+00 2.750000e+00 0.000000e+00 6.000000e+00
5.458142e-04 2.316094e-05 3.949998e+00 3.250000e+00 0.000000e+00 6.000000e+00
3.909824e-04 2.021464e-05 3.949998e+00 3.750000e+00 0.000000e+00 6.000000e+00
2.964834e-04 1.838965e-05 3.949998e+00 4.250000e+00 0.000000e+00 6.000000e+00
2.339429e-04 1.682820e-05 3.949998e+00 4.750000e+00 0.000000e+00 6.000000e+00
1.870863e-04 1.546819e-05 3.949998e+00 5.250000e+00 0.000000e+00 6.000000e+00
1.411353e-04 1.435500e-05 3.949998e+00 5.750000e+00 0.000000e+00 6.000000e+00
9.985642e-05 1.347458e-05 3.949998e+00 6.250000e+00 0.000000e+00 6.000000e+00
7.360630e-05 1.290126e-05 3.949998e+00 6.750000e+00 0.000000e+00 6.000000e+00
7.423497e-05 1.278177e-05 3.949998e+00 7.250000e+00 0.000000e+00 6.000000e+00
9.137054e-05 1.303513e-05 3.949998e+00 7.750000e+00 0.000000e+00 6.000000e+00
1.071166e-04 1.299776e-05 3.949998e+00 8.250000e+00 0.000000e+00 6.000000e+00
1.078210e-04 1.274389e-05 3.949998e+00 8.750000e+00 0.000000e+00 6.000000e+00
9.661204e-05 1.268162e-05 3.949998e+00 9.250000e+00 0.000000e+00 6.000000e+00
8.130197e-05 1.249409e-05 3.949998e+00 9.750000e+00 0.000000e+00 6.000000e+00
6.853651e-05 1.198364e-05 3.949998e+00 1.025000e+01 0.000000e+00 6.000000e+00
6.233483e-05 1.167115e-05 3.949998e+00 1.075000e+01 0.000000e+00 6.000000e+00
6.894993e-05 1.204882e-05 3.949998e+00 1.125000e+01 0.000000e+00 6.000000e+00
7.795936e-05 1.272958e-05 3.949998e+00 1.175000e+01 0.000000e+00 6.000000e+00
8.393687e-05 1.293046e-05 3.949998e+00 1.225000e+01 0.000000e+00 6.000000e+00
8.169364e-05 1.260002e-05 3.949998e+00 1.275000e+01 0.000000e+00 6.000000e+00
8.175660e-05 1.242900e-05 3.949998e+00 1.325000e+01 0.000000e+00 6.000000e+00
8.770905e-05 1.255058e-05 3.949998e+00 1.375000e+01 0.000000e+00 6.000000e+00
9.877857e-05 1.248150e-05 3.949998e+00 1.425000e+01 0.000000e+00 6.000000e+00
1.067447e-04 1.211151e-05 3.949998e+00 1.475000e+01 0.000000e+00 6.000000e+00
1.072609e-04 1.182758e-05 3.949998e+00 1.525000e+01 0.000000e+00 6.000000e+00
9.594753e-05 1.144165e-05 3.949998e+00 1.575000e+01 0.000000e+00 6.000000e+00
7.911201e-05 1.089184e-05 3.949998e+00 1.625000e+01 0.000000e+00 6.000000e+00
6.293033e-05 1.069049e-05 3.949998e+00 1.675000e+01 0.000000e+00 6.000000e+00
5.766059e-05 1.076904e-05 3.949998e+00 1.725000e+01 0.000000e+00 6.000000e+00
5.460148e-05 1.099740e-05 3.949998e+00 1.775000e+01 0.000000e+00 6.000000e+00
5.044757e-05 1.127168e-05 3.949998e+00 1.825000e+01 0.000000e+00 6.000000e+00
3.708241e-05 1.132032e-05 3.949998e+00 1.875000e+01 0.000000e+00 6.000000e+00
2.571911e-05 1.117881e-05 3.949998e+00 1.925000e+01 0.000000e+00 6.000000e+00
2.047930e-05 1.063356e-05 3.949998e+00 1.975000e+01 0.000000e+00 6.000000e+00
2.944379e-05 1.045131e-05 3.949998e+00 2.025000e+01 0.000000e+00 6.000000e+00
4.313930e-05 1.081765e-05 3.949998e+00 2.075000e+01 0.000000e+00 6.000000e+00
5.869296e-05 1.162264e-05 3.949998e+00 2.125000e+01 0.000000e+00 6.000000e+00
6.557709e-05 1.332163e-05 3.949998e+00 2.175000e+01 0.000000e+00 6.000000e+00
6.532349e-05 1.607999e-05 3.949998e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 3.949998e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 3.949998e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 3.949998e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 3.949998e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 3.949998e+00 2.475000e+01 0.000000e+00 6.000000e+00
4.179099e-01 8.387993e-04 4.049998e+00 2.500000e-01 0.000000e+00 6.000000e+00
2.938255e-01 5.862350e-04 4.049998e+00 7.500000e-01 0.000000e+00 6.000000e+00
1.590092e-01 3.493297e-04 4.049998e+00 1.250000e+00 0.000000e+00 6.000000e+00
4.874035e-02 1.639126e-04 4.049998e+00 1.750000e+00 0.000000e+00 6.000000e+00
6.601204e-03 5.782858e-05 4.049998e+00 2.250000e+00 0.000000e+00 6.000000e+00
8.896667e-04 2.873692e-05 4.049998e+00 2.750000e+00 0.000000e+00 6.000000e+00
5.773380e-04 2.391303e-05 4.049998e+00 3.250000e+00 0.000000e+00 6.000000e+00
4.105138e-04 2.067219e-05 4.049998e+00 3.750000e+00 0.000000e+00 6.000000e+00
3.047949e-04 1.821631e-05 4.049998e+00 4.250000e+00 0.000000e+00 6.000000e+00
2.362707e-04 1.640181e-05 4.049998e+00 4.750000e+00 0.000000e+00 6.000000e+00
1.941974e-04 1.547299e-05 4.049998e+00 5.250000e+00 0.000000e+00 6.000000e+00
1.576230e-04 1.467029e-05 4.049998e+00 5.750000e+00 0.000000e+00 6.000000e+00
1.202156e-04 1.366693e-05 4.049998e+00 6.250000e+00 0.000000e+00 6.000000e+00
8.630037e-05 1.276985e-05 4.049998e+00 6.750000e+00 0.000000e+00 6.000000e+00
7.538747e-05 1.242827e-05 4.049998e+00 7.250000e+00 0.000000e+00 6.000000e+00
8.953425e-05 1.284777e-05 4.049998e+00 7.750000e+00 0.000000e+00 6.000000e+00
1.115297e-04 1.330501e-05 4.049998e+00 8.250000e+00 0.000000e+00 6.000000e+00
1.172225e-04 1.323820e-05 4.049998e+00 8.750000e+00 0.000000e+00 6.000000e+00
1.040890e-04 1.286103e-05 4.049998e+00 9.250000e+00 0.000000e+00 6.000000e+00
8.433562e-05 1.263204e-05 4.049998e+00 9.750000e+00 0.000000e+00 6.000000e+00
7.254731e-05 1.239795e-05 4.049998e+00 1.025000e+01 0.000000e+00 6.000000e+00
6.866912e-05 1.223368e-05 4.049998e+00 1.075000e+01 0.000000e+00 6.000000e+00
7.514064e-05 1.258845e-05 4.049998e+00 1.125000e+01 0.000000e+00 6.000000e+00
7.924034e-05 1.286404e-05 4.049998e+00 1.175000e+01 0.000000e+00 6.000000e+00
8.181140e-05 1.264963e-05 4.049998e+00 1.225000e+01 0.000000e+00 6.000000e+00
8.045733e-05 1.213449e-05 4.049998e+00 1.275000e+01 0.000000e+00 6.000000e+00
8.411288e-05 1.204201e-05 4.049998e+00 1.325000e+01 0.000000e+00 6.000000e+00
9.312559e-05 1.213171e-05 4.049998e+00 1.375000e+01 0.000000e+00 6.000000e+00
1.050751e-04 1.185825e-05 4.049998e+00 1.425000e+01 0.000000e+00 6.000000e+00
1.091193e-04 1.142620e-05 4.049998e+00 1.475000e+01 0.000000e+00 6.000000e+00
1.026482e-04 1.094088e-05 4.049998e+00 1.525000e+01 0.000000e+00 6.000000e+00
8.924350e-05 1.050104e-05 4.049998e+00 1.575000e+01 0.000000e+00 6.000000e+00
7.437417e-05 1.050605e-05 4.049998e+00 1.625000e+01 0.000000e+00 6.000000e+00
6.301585e-05 1.090212e-05 4.049998e+00 1.675000e+01 0.000000e+00 6.000000e+00
5.617819e-05 1.114818e-05 4.049998e+00 1.725000e+01 0.000000e+00 6.000000e+00
5.207942e-05 1.144631e-05 4.049998e+00 1.775000e+01 0.000000e+00 6.000000e+00
4.895777e-05 1.168114e-05 4.049998e+00 1.825000e+01 0.000000e+00 6.000000e+00
4.294593e-05 1.182782e-05 4.049998e+00 1.875000e+01 0.000000e+00 6.000000e+00
3.302452e-05 1.176397e-05 4.049998e+00 1.925000e+01 0.000000e+00 6.000000e+00
2.765913e-05 1.147392e-05 4.049998e+00 1.975000e+01 0.000000e+00 6.000000e+00
3.346226e-05 1.162072e-05 4.049998e+00 2.025000e+01 0.000000e+00 6.000000e+00
4.669689e-05 1.244278e-05 4.049998e+00 2.075000e+01 0.000000e+00 6.000000e+00
6.190436e-05 1.368330e-05 4.049998e+00 2.125000e+01 0.000000e+00 6.000000e+00
7.246947e-05 1.588050e-05 4.049998e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 4.049998e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 4.049998e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 4.049998e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 4.049998e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 4.049998e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 4.049998e+00 2.475000e+01 0.000000e+00 6.000000e+00
2.664724e-01 5.715812e-04 4.149998e+00 2.500000e-01 0.000000e+00 6.000000e+00
1.894409e-01 4.047569e-04 4.149998e+00 7.500000e-01 0.000000e+00 6.000000e+00
1.039057e-01 2.444497e-04 4.149998e+00 1.250000e+00 0.000000e+00 6.000000e+00
3.256618e-02 1.162894e-04 4.149998e+00 1.750000e+00 0.000000e+00 6.000000e+00
4.406687e-03 4.286807e-05 4.149998e+00 2.250000e+00 0.000000e+00 6.000000e+00
6.517994e-04 2.403725e-05 4.149998e+00 2.750000e+00 0.000000e+00 6.000000e+00
4.492775e-04 2.136454e-05 4.149998e+00 3.250000e+00 0.000000e+00 6.000000e+00
3.340470e-04 1.938273e-05 4.149998e+00 3.750000e+00 0.000000e+00 6.000000e+00
2.602023e-04 1.740127e-05 4.149998e+00 4.250000e+00 0.000000e+00 6.000000e+00
2.144994e-04 1.622808e-05 4.149998e+00 4.750000e+00 0.000000e+00 6.000000e+00
1.928780e-04 1.599888e-05 4.149998e+00 5.250000e+00 0.000000e+00 6.000000e+00
1.723953e-04 1.545863e-05 4.149998e+00 5.750000e+00 0.000000e+00 6.000000e+00
1.444234e-04 1.441320e-05 4.149998e+00 6.250000e+00 0.000000e+00 6.000000e+00
1.113590e-04 1.319963e-05 4.149998e+00 6.750000e+00 0.000000e+00 6.000000e+00
9.569359e-05 1.272234e-05 4.149998e+00 7.250000e+00 0.000000e+00 6.000000e+00
1.062921e-04 1.330763e-05 4.149998e+00 7.750000e+00 0.000000e+00 6.000000e+00
1.277055e-04 1.408721e-05 4.149998e+00 8.250000e+00 0.000000e+00 6.000000e+00
1.306444e-04 1.400667e-05 4.149998e+00 8.750000e+00 0.000000e+00 6.000000e+00
1.132152e-04 1.327606e-05 4.149998e+00 9.250000e+00 0.000000e+00 6.000000e+00
9.203858e-05 1.315334e-05 4.149998e+00 9.750000e+00 0.000000e+00 6.000000e+00
8.327376e-05 1.323727e-05 4.149998e+00 1.025000e+01 0.000000e+00 6.000000e+00
7.995375e-05 1.282639e-05 4.149998e+00 1.075000e+01 0.000000e+00 6.000000e+00
8.241209e-05 1.278057e-05 4.149998e+00 1.125000e+01 0.000000e+00 6.000000e+00
8.117403e-05 1.287638e-05 4.149998e+00 1.175000e+01 0.000000e+00 6.000000e+00
8.257465e-05 1.246764e-05 4.149998e+00 1.225000e+01 0.000000e+00 6.000000e+00
8.137405e-05 1.186731e-05 4.149998e+00 1.275000e+01 0.000000e+00 6.000000e+00
8.530344e-05 1.164382e-05 4.149998e+00 1.325000e+01 0.000000e+00 6.000000e+00
9.469986e-05 1.153896e-05 4.149998e+00 1.375000e+01 0.000000e+00 6.000000e+00
1.073481e-04 1.137999e-05 4.149998e+00 1.425000e+01 0.000000e+00 6.000000e+00
1.090684e-04 1.128487e-05 4.149998e+00 1.475000e+01 0.000000e+00 6.000000e+00
9.910128e-05 1.098498e-05 4.149998e+00 1.525000e+01 0.000000e+00 6.000000e+00
8.582281e-05 1.067708e-05 4.149998e+00 1.575000e+01 0.000000e+00 6.000000e+00
7.611859e-05 1.095775e-05 4.149998e+00 1.625000e+01 0.000000e+00 6.000000e+00
7.116232e-05 1.139650e-05 4.149998e+00 1.675000e+01 0.000000e+00 6.000000e+00
6.245915e-05 1.155031e-05 4.149998e+00 1.725000e+01 0.000000e+00 6.000000e+00
5.553924e-05 1.174050e-05 4.149998e+00 1.775000e+01 0.000000e+00 6.000000e+00
4.987147e-05 1.194791e-05 4.149998e+00 1.825000e+01 0.000000e+00 6.000000e+00
4.933314e-05 1.225708e-05 4.149998e+00 1.875000e+01 0.000000e+00 6.000000e+00
4.347526e-05 1.227984e-05 4.149998e+00 1.925000e+01 0.000000e+00 6.000000e+00
4.214580e-05 1.244508e-05 4.149998e+00 1.975000e+01 0.000000e+00 6.000000e+00
4.627595e-05 1.322272e-05 4.149998e+00 2.025000e+01 0.000000e+00 6.000000e+00
5.945791e-05 1.490197e-05 4.149998e+00 2.075000e+01 0.000000e+00 6.000000e+00
7.166492e-05 1.695970e-05 4.149998e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 4.149998e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 4.149998e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 4.149998e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 4.149998e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 4.149998e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 4.149998e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 4.149998e+00 2.475000e+01 0.000000e+00 6.000000e+00
9.083874e-02 2.547264e-04 4.249998e+00 2.500000e-01 0.000000e+00 6.000000e+00
6.545053e-02 1.808826e-04 4.249998e+00 7.500000e-01 0.000000e+00 6.000000e+00
3.643429e-02 1.100073e-04 4.249998e+00 1.250000e+00 0.000000e+00 6.000000e+00
1.175075e-02 5.405771e-05 4.249998e+00 1.750000e+00 0.000000e+00 6.000000e+00
1.614569e-03 2.386746e-05 4.249998e+00 2.250000e+00 0.000000e+00 6.000000e+00
3.169883e-04 1.708897e-05 4.249998e+00 2.750000e+00 0.000000e+00 6.000000e+00
2.468248e-04 1.635149e-05 4.249998e+00 3.250000e+00 0.000000e+00 6.000000e+00
2.079613e-04 1.604641e-05 4.249998e+00 3.750000e+00 0.000000e+00 6.000000e+00
1.882744e-04 1.561236e-05 4.249998e+00 4.250000e+00 0.000000e+00 6.000000e+00
1.764101e-04 1.556312e-05 4.249998e+00 4.750000e+00 0.000000e+00 6.000000e+00
1.716561e-04 1.549516e-05 4.249998e+00 5.250000e+00 0.000000e+00 6.000000e+00
1.606531e-04 1.495112e-05 4.249998e+00 5.750000e+00 0.000000e+00 6.000000e+00
1.430648e-04 1.435679e-05 4.249998e+00 6.250000e+00 0.000000e+00 6.000000e+00
1.219202e-04 1.359241e-05 4.249998e+00 6.750000e+00 0.000000e+00 6.000000e+00
1.146817e-04 1.332712e-05 4.249998e+00 7.250000e+00 0.000000e+00 6.000000e+00
1.268117e-04 1.384888e-05 4.249998e+00 7.750000e+00 0.000000e+00 6.000000e+00
1.464801e-04 1.485183e-05 4.249998e+00 8.250000e+00 0.000000e+00 6.000000e+00
1.446133e-04 1.507544e-05 4.249998e+00 8.750000e+00 0.000000e+00 6.000000e+00
1.231720e-04 1.417490e-05 4.249998e+00 9.250000e+00 0.000000e+00 6.000000e+00
9.975919e-05 1.348910e-05 4.249998e+00 9.750000e+00 0.000000e+00 6.000000e+00
9.058077e-05 1.314004e-05 4.249998e+00 1.025000e+01 0.000000e+00 6.000000e+00
8.529731e-05 1.247413e-05 4.249998e+00 1.075000e+01 0.000000e+00 6.000000e+00
8.514922e-05 1.221656e-05 4.249998e+00 1.125000e+01 0.000000e+00 6.000000e+00
8.450144e-05 1.231123e-05 4.249998e+00 1.175000e+01 0.000000e+00 6.000000e+00
8.741734e-05 1.216940e-05 4.249998e+00 1.225000e+01 0.000000e+00 6.000000e+00
8.538447e-05 1.183229e-05 4.249998e+00 1.275000e+01 0.000000e+00 6.000000e+00
8.639075e-05 1.154725e-05 4.249998e+00 1.325000e+01 0.000000e+00 6.000000e+00
9.326567e-05 1.130555e-05 4.249998e+00 1.375000e+01 0.000000e+00 6.000000e+00
1.042473e-04 1.125689e-05 4.249998e+00 1.425000e+01 0.000000e+00 6.000000e+00
1.040908e-04 1.127719e-05 4.249998e+00 1.475000e+01 0.000000e+00 6.000000e+00
9.185972e-05 1.108469e-05 4.249998e+00 1.525000e+01 0.000000e+00 6.000000e+00
7.910314e-05 1.098677e-05 4.249998e+00 1.575000e+01 0.000000e+00 6.000000e+00
7.331323e-05 1.149740e-05 4.249998e+00 1.625000e+01 0.000000e+00 6.000000e+00
7.184958e-05 1.195640e-05 4.249998e+00 1.675000e+01 0.000000e+00 6.000000e+00
6.261851e-05 1.177457e-05 4.249998e+00 1.725000e+01 0.000000e+00 6.000000e+00
5.466120e-05 1.154698e-05 4.249998e+00 1.775000e+01 0.000000e+00 6.000000e+00
4.853977e-05 1.175144e-05 4.249998e+00 1.825000e+01 0.000000e+00 6.000000e+00
5.301082e-05 1.242726e-05 4.249998e+00 1.875000e+01 0.000000e+00 6.000000e+00
5.347087e-05 1.293843e-05 4.249998e+00 1.925000e+01 0.000000e+00 6.000000e+00
5.706434e-05 1.366713e-05 4.249998e+00 1.975000e+01 0.000000e+00 6.000000e+00
6.036074e-05 1.514508e-05 4.249998e+00 2.025000e+01 0.000000e+00 6.000000e+00
7.345181e-05 1.800020e-05 4.249998e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 4.249998e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 4.249998e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 4.249998e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 4.249998e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 4.249998e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 4.249998e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 4.249998e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 4.249998e+00 2.475000e+01 0.000000e+00 6.000000e+00
8.073582e-03 9.281789e-05 4.349998e+00 2.500000e-01 0.000000e+00 6.000000e+00
5.704642e-03 6.588643e-05 4.349998e+00 7.500000e-01 0.000000e+00 6.000000e+00
3.132447e-03 4.115324e-05 4.349998e+00 1.250000e+00 0.000000e+00 6.000000e+00
1.018621e-03 2.338321e-05 4.349998e+00 1.750000e+00 0.000000e+00 6.000000e+00
2.193733e-04 1.509266e-05 4.349998e+00 2.250000e+00 0.000000e+00 6.000000e+00
1.176124e-04 1.282115e-05 4.349998e+00 2.750000e+00 0.000000e+00 6.000000e+00
1.037289e-04 1.228301e-05 4.349998e+00 3.250000e+00 0.000000e+00 6.000000e+00
